month,lat,lon,max_temp_c
static,2.268246,36.089817,551.0000
static,2.268246,36.134732,544.0000
static,2.268246,36.179648,540.0000
static,2.268246,36.224564,582.0000
static,2.268246,36.269480,667.0000
static,2.268246,36.314395,829.0000
static,2.268246,36.359311,1164.0000
static,2.268246,36.404227,1109.0000
static,2.268246,36.449143,721.0000
static,2.268246,36.494058,428.0000
static,2.268246,36.538974,457.0000
static,2.268246,36.583890,559.0000
static,2.268246,36.628806,647.0000
static,2.268246,36.673721,659.0000
static,2.268246,36.718637,1398.0000
static,2.268246,36.763553,1371.0000
static,2.268246,36.808469,1452.0000
static,2.268246,36.853385,903.0000
static,2.268246,36.898300,861.0000
static,2.268246,36.943216,942.0000
static,2.268246,36.988132,867.0000
static,2.268246,37.033048,717.0000
static,2.268246,37.077963,663.0000
static,2.268246,37.122879,654.0000
static,2.268246,37.167795,637.0000
static,2.268246,37.212711,599.0000
static,2.268246,37.257626,580.0000
static,2.268246,37.302542,561.0000
static,2.268246,37.347458,543.0000
static,2.268246,37.392374,511.0000
static,2.268246,37.437289,496.0000
static,2.268246,37.482205,481.0000
static,2.268246,37.527121,476.0000
static,2.268246,37.572037,519.0000
static,2.268246,37.616953,546.0000
static,2.268246,37.661868,610.0000
static,2.268246,37.706784,739.0000
static,2.268246,37.751700,839.0000
static,2.268246,37.796616,903.0000
static,2.268246,37.841531,944.0000
static,2.268246,37.886447,1236.0000
static,2.268246,37.931363,1402.0000
static,2.268246,37.976279,1307.0000
static,2.268246,38.021194,1133.0000
static,2.268246,38.066110,867.0000
static,2.268246,38.111026,751.0000
static,2.268246,38.155942,672.0000
static,2.268246,38.200857,605.0000
static,2.268246,38.245773,506.0000
static,2.268246,38.290689,481.0000
static,2.268246,38.335605,451.0000
static,2.268246,38.380521,444.0000
static,2.268246,38.425436,438.0000
static,2.268246,38.470352,415.0000
static,2.268246,38.515268,407.0000
static,2.268246,38.560184,393.0000
static,2.268246,38.605099,393.0000
static,2.268246,38.650015,387.0000
static,2.268246,38.694931,385.0000
static,2.268246,38.739847,378.0000
static,2.268246,38.784762,380.0000
static,2.268246,38.829678,380.0000
static,2.268246,38.874594,379.0000
static,2.268246,38.919510,379.0000
static,2.268246,38.964425,378.0000
static,2.268246,39.009341,376.0000
static,2.268246,39.054257,375.0000
static,2.268246,39.099173,380.0000
static,2.268246,39.144089,372.0000
static,2.268246,39.189004,372.0000
static,2.268246,39.233920,375.0000
static,2.268246,39.278836,379.0000
static,2.268246,39.323752,380.0000
static,2.268246,39.368667,381.0000
static,2.268246,39.413583,379.0000
static,2.268246,39.458499,377.0000
static,2.268246,39.503415,376.0000
static,2.268246,39.548330,374.0000
static,2.268246,39.593246,368.0000
static,2.268246,39.638162,362.0000
static,2.268246,39.683078,363.0000
static,2.268246,39.727993,363.0000
static,2.268246,39.772909,360.0000
static,2.268246,39.817825,358.0000
static,2.268246,39.862741,360.0000
static,2.268246,39.907656,363.0000
static,2.268246,39.952572,373.0000
static,2.268246,39.997488,386.0000
static,2.268246,40.042404,400.0000
static,2.268246,40.087320,414.0000
static,2.268246,40.132235,450.0000
static,2.268246,40.177151,471.0000
static,2.268246,40.222067,475.0000
static,2.268246,40.266983,509.0000
static,2.268246,40.311898,478.0000
static,2.268246,40.356814,463.0000
static,2.268246,40.401730,437.0000
static,2.268246,40.446646,397.0000
static,2.268246,40.491561,378.0000
static,2.268246,40.536477,364.0000
static,2.268246,40.581393,355.0000
static,2.268246,40.626309,337.0000
static,2.268246,40.671224,327.0000
static,2.268246,40.716140,319.0000
static,2.268246,40.761056,313.0000
static,2.268246,40.805972,301.0000
static,2.268246,40.850888,298.0000
static,2.268246,40.895803,303.0000
static,2.268246,40.940719,302.0000
static,2.268246,40.985635,292.0000
static,2.223330,34.922007,1482.0000
static,2.223330,34.966922,1577.0000
static,2.223330,35.011838,1582.0000
static,2.223330,35.056754,1627.0000
static,2.223330,35.101670,1739.0000
static,2.223330,35.146585,1392.0000
static,2.223330,35.191501,1160.0000
static,2.223330,35.236417,1006.0000
static,2.223330,35.281333,783.0000
static,2.223330,35.326249,723.0000
static,2.223330,35.371164,703.0000
static,2.223330,35.416080,693.0000
static,2.223330,35.460996,706.0000
static,2.223330,35.505912,775.0000
static,2.223330,35.550827,823.0000
static,2.223330,35.595743,893.0000
static,2.223330,35.640659,936.0000
static,2.223330,35.685575,779.0000
static,2.223330,35.730490,736.0000
static,2.223330,35.775406,701.0000
static,2.223330,35.820322,673.0000
static,2.223330,35.865238,776.0000
static,2.223330,35.910153,638.0000
static,2.223330,35.955069,616.0000
static,2.223330,35.999985,594.0000
static,2.223330,36.044901,608.0000
static,2.223330,36.089817,565.0000
static,2.223330,36.134732,528.0000
static,2.223330,36.179648,554.0000
static,2.223330,36.224564,603.0000
static,2.223330,36.269480,720.0000
static,2.223330,36.314395,941.0000
static,2.223330,36.359311,1113.0000
static,2.223330,36.404227,944.0000
static,2.223330,36.449143,541.0000
static,2.223330,36.494058,329.0000
static,2.223330,36.538974,277.0000
static,2.223330,36.583890,329.0000
static,2.223330,36.628806,515.0000
static,2.223330,36.673721,592.0000
static,2.223330,36.718637,1211.0000
static,2.223330,36.763553,1448.0000
static,2.223330,36.808469,1937.0000
static,2.223330,36.853385,980.0000
static,2.223330,36.898300,897.0000
static,2.223330,36.943216,1068.0000
static,2.223330,36.988132,1237.0000
static,2.223330,37.033048,824.0000
static,2.223330,37.077963,699.0000
static,2.223330,37.122879,679.0000
static,2.223330,37.167795,660.0000
static,2.223330,37.212711,617.0000
static,2.223330,37.257626,595.0000
static,2.223330,37.302542,576.0000
static,2.223330,37.347458,558.0000
static,2.223330,37.392374,520.0000
static,2.223330,37.437289,501.0000
static,2.223330,37.482205,487.0000
static,2.223330,37.527121,478.0000
static,2.223330,37.572037,539.0000
static,2.223330,37.616953,571.0000
static,2.223330,37.661868,626.0000
static,2.223330,37.706784,767.0000
static,2.223330,37.751700,838.0000
static,2.223330,37.796616,917.0000
static,2.223330,37.841531,1001.0000
static,2.223330,37.886447,1200.0000
static,2.223330,37.931363,1210.0000
static,2.223330,37.976279,1100.0000
static,2.223330,38.021194,988.0000
static,2.223330,38.066110,771.0000
static,2.223330,38.111026,689.0000
static,2.223330,38.155942,624.0000
static,2.223330,38.200857,581.0000
static,2.223330,38.245773,480.0000
static,2.223330,38.290689,458.0000
static,2.223330,38.335605,431.0000
static,2.223330,38.380521,421.0000
static,2.223330,38.425436,417.0000
static,2.223330,38.470352,401.0000
static,2.223330,38.515268,392.0000
static,2.223330,38.560184,383.0000
static,2.223330,38.605099,380.0000
static,2.223330,38.650015,377.0000
static,2.223330,38.694931,372.0000
static,2.223330,38.739847,373.0000
static,2.223330,38.784762,374.0000
static,2.223330,38.829678,375.0000
static,2.223330,38.874594,373.0000
static,2.223330,38.919510,373.0000
static,2.223330,38.964425,371.0000
static,2.223330,39.009341,369.0000
static,2.223330,39.054257,368.0000
static,2.223330,39.099173,367.0000
static,2.223330,39.144089,367.0000
static,2.223330,39.189004,366.0000
static,2.223330,39.233920,369.0000
static,2.223330,39.278836,371.0000
static,2.223330,39.323752,373.0000
static,2.223330,39.368667,373.0000
static,2.223330,39.413583,371.0000
static,2.223330,39.458499,369.0000
static,2.223330,39.503415,369.0000
static,2.223330,39.548330,368.0000
static,2.223330,39.593246,361.0000
static,2.223330,39.638162,358.0000
static,2.223330,39.683078,356.0000
static,2.223330,39.727993,356.0000
static,2.223330,39.772909,351.0000
static,2.223330,39.817825,350.0000
static,2.223330,39.862741,353.0000
static,2.223330,39.907656,356.0000
static,2.223330,39.952572,367.0000
static,2.223330,39.997488,379.0000
static,2.223330,40.042404,392.0000
static,2.223330,40.087320,404.0000
static,2.223330,40.132235,437.0000
static,2.223330,40.177151,451.0000
static,2.223330,40.222067,452.0000
static,2.223330,40.266983,482.0000
static,2.223330,40.311898,468.0000
static,2.223330,40.356814,456.0000
static,2.223330,40.401730,432.0000
static,2.223330,40.446646,399.0000
static,2.223330,40.491561,380.0000
static,2.223330,40.536477,358.0000
static,2.223330,40.581393,346.0000
static,2.223330,40.626309,330.0000
static,2.223330,40.671224,324.0000
static,2.223330,40.716140,316.0000
static,2.223330,40.761056,309.0000
static,2.223330,40.805972,298.0000
static,2.223330,40.850888,293.0000
static,2.223330,40.895803,294.0000
static,2.223330,40.940719,293.0000
static,2.223330,40.985635,299.0000
static,2.178415,34.966922,1457.0000
static,2.178415,35.011838,1622.0000
static,2.178415,35.056754,1537.0000
static,2.178415,35.101670,1456.0000
static,2.178415,35.146585,1199.0000
static,2.178415,35.191501,1329.0000
static,2.178415,35.236417,1104.0000
static,2.178415,35.281333,876.0000
static,2.178415,35.326249,767.0000
static,2.178415,35.371164,735.0000
static,2.178415,35.416080,710.0000
static,2.178415,35.460996,716.0000
static,2.178415,35.505912,759.0000
static,2.178415,35.550827,803.0000
static,2.178415,35.595743,869.0000
static,2.178415,35.640659,1047.0000
static,2.178415,35.685575,920.0000
static,2.178415,35.730490,825.0000
static,2.178415,35.775406,757.0000
static,2.178415,35.820322,715.0000
static,2.178415,35.865238,743.0000
static,2.178415,35.910153,675.0000
static,2.178415,35.955069,688.0000
static,2.178415,35.999985,700.0000
static,2.178415,36.044901,655.0000
static,2.178415,36.089817,563.0000
static,2.178415,36.134732,538.0000
static,2.178415,36.179648,599.0000
static,2.178415,36.224564,696.0000
static,2.178415,36.269480,754.0000
static,2.178415,36.314395,756.0000
static,2.178415,36.359311,880.0000
static,2.178415,36.404227,499.0000
static,2.178415,36.449143,329.0000
static,2.178415,36.494058,284.0000
static,2.178415,36.538974,279.0000
static,2.178415,36.583890,353.0000
static,2.178415,36.628806,456.0000
static,2.178415,36.673721,546.0000
static,2.178415,36.718637,1296.0000
static,2.178415,36.763553,1407.0000
static,2.178415,36.808469,2082.0000
static,2.178415,36.853385,1702.0000
static,2.178415,36.898300,983.0000
static,2.178415,36.943216,1387.0000
static,2.178415,36.988132,1239.0000
static,2.178415,37.033048,802.0000
static,2.178415,37.077963,759.0000
static,2.178415,37.122879,730.0000
static,2.178415,37.167795,699.0000
static,2.178415,37.212711,645.0000
static,2.178415,37.257626,630.0000
static,2.178415,37.302542,603.0000
static,2.178415,37.347458,582.0000
static,2.178415,37.392374,539.0000
static,2.178415,37.437289,521.0000
static,2.178415,37.482205,503.0000
static,2.178415,37.527121,495.0000
static,2.178415,37.572037,539.0000
static,2.178415,37.616953,597.0000
static,2.178415,37.661868,660.0000
static,2.178415,37.706784,759.0000
static,2.178415,37.751700,798.0000
static,2.178415,37.796616,881.0000
static,2.178415,37.841531,949.0000
static,2.178415,37.886447,946.0000
static,2.178415,37.931363,900.0000
static,2.178415,37.976279,845.0000
static,2.178415,38.021194,749.0000
static,2.178415,38.066110,638.0000
static,2.178415,38.111026,575.0000
static,2.178415,38.155942,525.0000
static,2.178415,38.200857,488.0000
static,2.178415,38.245773,427.0000
static,2.178415,38.290689,423.0000
static,2.178415,38.335605,402.0000
static,2.178415,38.380521,393.0000
static,2.178415,38.425436,369.0000
static,2.178415,38.470352,373.0000
static,2.178415,38.515268,368.0000
static,2.178415,38.560184,370.0000
static,2.178415,38.605099,368.0000
static,2.178415,38.650015,365.0000
static,2.178415,38.694931,365.0000
static,2.178415,38.739847,363.0000
static,2.178415,38.784762,365.0000
static,2.178415,38.829678,364.0000
static,2.178415,38.874594,364.0000
static,2.178415,38.919510,361.0000
static,2.178415,38.964425,360.0000
static,2.178415,39.009341,359.0000
static,2.178415,39.054257,357.0000
static,2.178415,39.099173,355.0000
static,2.178415,39.144089,354.0000
static,2.178415,39.189004,355.0000
static,2.178415,39.233920,356.0000
static,2.178415,39.278836,358.0000
static,2.178415,39.323752,357.0000
static,2.178415,39.368667,357.0000
static,2.178415,39.413583,357.0000
static,2.178415,39.458499,355.0000
static,2.178415,39.503415,353.0000
static,2.178415,39.548330,353.0000
static,2.178415,39.593246,349.0000
static,2.178415,39.638162,345.0000
static,2.178415,39.683078,341.0000
static,2.178415,39.727993,341.0000
static,2.178415,39.772909,336.0000
static,2.178415,39.817825,339.0000
static,2.178415,39.862741,342.0000
static,2.178415,39.907656,342.0000
static,2.178415,39.952572,351.0000
static,2.178415,39.997488,361.0000
static,2.178415,40.042404,372.0000
static,2.178415,40.087320,384.0000
static,2.178415,40.132235,429.0000
static,2.178415,40.177151,417.0000
static,2.178415,40.222067,424.0000
static,2.178415,40.266983,472.0000
static,2.178415,40.311898,436.0000
static,2.178415,40.356814,419.0000
static,2.178415,40.401730,406.0000
static,2.178415,40.446646,388.0000
static,2.178415,40.491561,369.0000
static,2.178415,40.536477,348.0000
static,2.178415,40.581393,338.0000
static,2.178415,40.626309,322.0000
static,2.178415,40.671224,312.0000
static,2.178415,40.716140,304.0000
static,2.178415,40.761056,298.0000
static,2.178415,40.805972,289.0000
static,2.178415,40.850888,286.0000
static,2.178415,40.895803,282.0000
static,2.178415,40.940719,279.0000
static,2.178415,40.985635,301.0000
static,2.133499,34.966922,1416.0000
static,2.133499,35.011838,1669.0000
static,2.133499,35.056754,1645.0000
static,2.133499,35.101670,1497.0000
static,2.133499,35.146585,1835.0000
static,2.133499,35.191501,1385.0000
static,2.133499,35.236417,1260.0000
static,2.133499,35.281333,965.0000
static,2.133499,35.326249,778.0000
static,2.133499,35.371164,743.0000
static,2.133499,35.416080,722.0000
static,2.133499,35.460996,726.0000
static,2.133499,35.505912,754.0000
static,2.133499,35.550827,796.0000
static,2.133499,35.595743,854.0000
static,2.133499,35.640659,1024.0000
static,2.133499,35.685575,1063.0000
static,2.133499,35.730490,1050.0000
static,2.133499,35.775406,811.0000
static,2.133499,35.820322,751.0000
static,2.133499,35.865238,762.0000
static,2.133499,35.910153,714.0000
static,2.133499,35.955069,856.0000
static,2.133499,35.999985,709.0000
static,2.133499,36.044901,611.0000
static,2.133499,36.089817,583.0000
static,2.133499,36.134732,547.0000
static,2.133499,36.179648,616.0000
static,2.133499,36.224564,639.0000
static,2.133499,36.269480,644.0000
static,2.133499,36.314395,654.0000
static,2.133499,36.359311,816.0000
static,2.133499,36.404227,400.0000
static,2.133499,36.449143,293.0000
static,2.133499,36.494058,278.0000
static,2.133499,36.538974,287.0000
static,2.133499,36.583890,357.0000
static,2.133499,36.628806,447.0000
static,2.133499,36.673721,635.0000
static,2.133499,36.718637,1352.0000
static,2.133499,36.763553,1384.0000
static,2.133499,36.808469,1911.0000
static,2.133499,36.853385,2192.0000
static,2.133499,36.898300,1223.0000
static,2.133499,36.943216,1325.0000
static,2.133499,36.988132,1065.0000
static,2.133499,37.033048,810.0000
static,2.133499,37.077963,779.0000
static,2.133499,37.122879,748.0000
static,2.133499,37.167795,715.0000
static,2.133499,37.212711,663.0000
static,2.133499,37.257626,662.0000
static,2.133499,37.302542,619.0000
static,2.133499,37.347458,594.0000
static,2.133499,37.392374,549.0000
static,2.133499,37.437289,529.0000
static,2.133499,37.482205,511.0000
static,2.133499,37.527121,504.0000
static,2.133499,37.572037,543.0000
static,2.133499,37.616953,590.0000
static,2.133499,37.661868,654.0000
static,2.133499,37.706784,743.0000
static,2.133499,37.751700,806.0000
static,2.133499,37.796616,838.0000
static,2.133499,37.841531,873.0000
static,2.133499,37.886447,837.0000
static,2.133499,37.931363,810.0000
static,2.133499,37.976279,738.0000
static,2.133499,38.021194,681.0000
static,2.133499,38.066110,596.0000
static,2.133499,38.111026,524.0000
static,2.133499,38.155942,474.0000
static,2.133499,38.200857,454.0000
static,2.133499,38.245773,407.0000
static,2.133499,38.290689,394.0000
static,2.133499,38.335605,384.0000
static,2.133499,38.380521,375.0000
static,2.133499,38.425436,360.0000
static,2.133499,38.470352,358.0000
static,2.133499,38.515268,359.0000
static,2.133499,38.560184,355.0000
static,2.133499,38.605099,364.0000
static,2.133499,38.650015,364.0000
